WSA_AGIDF,Ecode
CA1710002,N
TX1260003,N
OK1021210,N
TX1460001,N
ID6210002,N
TX0180001,S
OK1010828,S
UTAH06003,B
CA4900611,N
CA1010003,N
NM3527305,N
TX0200004,B
TX0300002,N
CA3310007,N
OK1010402,S
CA1010004,N
UTAH22002,N
OR4100200,N
TX0570004,S
WY5601198,S
CA4210017,N
WA5391250,N
WA5338900,N
MT0000352,S
WY5600009,S
93200169,N
CA0510019,N
WA5392600,N
CA3400106,N
CA1910169,N
OR4100931,N
WA5393000,N
104101247,N
WY5600011,S
CA5310001,N
OK1021701,S
TX2270001,S
AZ0415023,N
CA0510005,N
OR4100657,S
CO0118085,N
CA1210024,N
CA1810002,N
AZ0402038,N
UTAH18019,N
84990004,N
NM3568007,N
105300026,N
CA3200102,N
84990003,N
CA1210015,N
AZ0408040,N
CA1910147,N
MT0000362,N
TX0360002,N
CA1300009,N
CA2410010,N
WA5397950,N
UTAH22088,N
CO0121950,N
MT0004698,N
WA5324050,S
CA5410025,N
MT0000022,N
CA3610047,N
MT0004107,N
TX0110047,N
83090014,N
AZ0413057,N
WY5600777,N
CA2210503,N
OK1221615,N
63500123,N
63501124,N
MT0000016,N
MT0000170,S
TX1090015,N
ID6060001,N
TX0950001,N
TX0580011,N
OK2006201,S
OR4100003,N
OR4100001,N
OR4100002,N
TX1800003,N
TX1780001,N
WA5300650,N
CA0110005,S
TX1080001,N
TX0150039,N
NM3513319,N
CO0102100,S
OR4100012,S
TX2090001,S
ID5160001,N
NM3510701,S
TX1840001,N
WA5303350,S
CA1910001,B
TX1250001,S
TX0430044,S
TX0220001,N
UTAH25007,N
CA2510001,N
OK1011501,S
OK2007603,S
TX1260001,N
TX0200001,N
TX1880001,S
ID6390001,N
UTAH25008,N
TX1400006,N
OR4100041,N
ID7100004,N
OK1010806,N
CA3010001,N
TX0360001,N
CA4510001,N
TX0930011,N
TX0020001,N
CA0510003,N
TX0200002,B
TX1750002,S
TX0430027,N
TX1270001,S
OR4100042,N
CA0710001,N
OK1010302,N
TX1100001,N
AZ0411039,N
TX1740005,N
TX1090016,N
TX2050011,S
CA1910003,N
CA1210001,N
TX0050001,N
ID6120001,N
TX0790520,N
OK1010814,N
TX0610019,B
ID6030002,N
OR4100046,N
WA5302950,B
TX2120001,N
CA4010001,B
NM3520308,S
CO0130001,S
CA1510001,N
TX0640011,N
OR4100047,N
ID7220004,N
WA5303250,N
CO0149122,N
OR4100055,S
CA4010832,N
OR4100064,N
TX1070005,B
ID1280006,N
TX0340005,S
OK1010401,S
ID6060003,N
CA2410001,N
TX0610001,N
OR4100065,N
CO0103005,S
OR4100067,N
TX2490051,N
UTAH21002,N
TX2270001,S
TX1960006,N
CA1610002,N
AZ0407088,N
TX2200002,N
NM3509824,S
CA1910007,N
TX0740038,N
WA5397650,N
TX0300001,S
MT0000021,S
OR4100073,N
CA1510031,B
TX0570004,S
TX2000001,S
TX1950002,N
ID6150002,N
TX0100012,N
OR4100074,N
TX0250001,N
OR4100076,N
CA3310006,S
TX0700023,N
OR4100078,N
OK1021304,S
TX1750006,N
CA3610043,S
TX1950001,S
OK1021401,S
TX2460006,N
ID6060004,N
TX0110001,N
WA5304700,N
TX1610001,N
NM3522109,N
TX1011742,S
UTAH02001,N
TX0790014,N
CA3310002,N
TX1230001,S
UTAH01001,N
OR4100081,B
TX1830002,N
TX2200003,B
TX0930012,N
OK1020707,N
NM3524932,N
MT0000136,S
CA1910108,B
TX1010004,B
ID5070004,N
TX0390013,N
CA1910018,B
WA5305600,S
TX1550001,N
TX0080001,N
MT0000138,N
TX0140016,S
TX0660001,N
TX2200029,N
OR4100100,N
CA4810001,N
TX1380009,S
AZ0402005,N
WA5305800,N
OK2005519,N
CA1910156,B
TX1230049,N
CA3610044,N
TX1920007,S
MT0000463,N
TX0640012,N
CA0410001,N
MT0000153,S
TX1780002,B
OK1020418,S
CO0124147,N
ID6060007,N
OK1021101,S
TX1770003,N
WA5307300,S
OK2002608,S
TX0160002,N
UTAH19001,N
ID5240002,N
NM3510124,S
ID6040007,N
TX1390002,S
CA1210013,S
TX2200005,N
TX0430002,N
UTAH18027,S
CA3310003,N
OR4100130,N
TX1300001,N
TX1940001,N
OK2001303,N
TX0740051,S
ID1110003,N
WA5307650,B
TX1170001,N
WA5377050,S
CO0107152,S
NV0000289,S
UTAH06015,N
ID2290005,N
TX1850001,N
TX1690001,S
MT0000161,S
TX1360001,S
TX1540001,N
CA1310001,N
TX0200003,B
TX0080025,N
CA1910087,S
TX2150001,N
WA5308200,S
TX1980001,N
TX2390001,S
CA0710004,B
WA5308300,N
TX1810001,N
OK2000804,N
TX2490003,N
WA5308350,N
UTAH02004,S
CO0101025,SB
CA3810001,S
OK2001910,N
OK1021508,N
OK1010214,S
OR4100149,N
TX2370004,N
CO0107155,S
TX1210048,N
TX2230001,B
TX1070003,N
OR4100152,N
TX0310001,S
TX0250014,S
CO0144001,N
TX0210001,N
TX1190001,B
WA5309000,B
TX1050012,N
CA4210018,B
CA3010003,B
TX1450001,S
ID5420007,N
AZ0408032,N
TX1010106,N
CA1910179,B
TX2430005,N
TX2200012,S
ID5160008,N
CA3810001,S
CO0132005,N
TX0270001,N
OR4100153,N
ID6120002,N
TX0390003,B
OK2001607,N
TX1710003,N
TX1160004,S
ID3140013,N
TX0260001,N
CA1310002,N
NV0000013,N
CA1510032,B
CA1310003,S
CA2810002,N
TX0490013,N
TX1980002,N
CA5610019,B
WA5310800,N
ID3440002,N
TX1660001,N
TX1930001,N
TX1160017,N
TX1060001,N
OR4100157,N
CO0122100,S
TX2340001,N
TX1910001,N
OR4100169,N
ID5070010,N
NV0000014,N
CA3710042,S
NM3549408,N
OR4100171,S
TX0750007,N
WA5311200,N
CA4210001,B
TX0640002,N
TX0570004,S
AZ0411012,N
CA3810001,S
UTAH23003,N
83090007,N
WA5383850,N
CA2110004,N
CO0118076,B
TX0860104,N
CO0101145,N
CA1610006,N
CA5410012,N
CO0121800,B
AZ0404090,N
AZ0420178,N
WA5385050,N
AZ0407099,N
MT0000521,N
NV0000190,S
CA3110010,N
CA3810001,S
90400102,N
WA5386400,N
93200362,N
CA5110007,N
CO0125720,N
AZ0414018,N
OK1021674,S
CA3110001,N
NM3524530,N
WA5304397,N
63500191,N
NN0403055,N
CA4010019,N
OK1021756,N
CA4700531,N
CA5410038,N
WA5306029,N
OR4100860,N
NM3505326,N
WY5600218,N
OK1020529,N
TX1700822,S
CA0410008,N
NM3508817,N
CA1910049,B
TX2360001,B
CA1010044,N
UTAH27007,N
TX2200054,B
TX0570004,S
TX2270033,SB
TX2100019,N
UTAH03007,N
UTAH03008,N
OK1010203,N
ID4080025,N
ID7100039,N
CO0110020,N
TX1520001,N
OR4100394,N
WA5335500,N
OR4101418,N
CA1310006,N
OR4100399,N
CA3310020,N
CA1910029,N
TX2050011,S
CA1910051,B
TX1330011,N
ID6030025,N
ID7100041,N
CA0310002,N
OR4100402,N
TX2430003,N
TX1860002,N
TX0180014,N
OR4100403,N
CA3010092,N
TX0570004,S
OR4100454,N
CA3410012,N
WA5336350,B
TX1090003,N
UTAH27094,S
TX1010015,B
TX1190002,N
CA0310003,S
OR4100513,S
TX0370002,S
NM3521713,N
TX0840003,S
TX2460011,B
TX1210001,N
OK1021674,S
TX1320001,N
OR4100408,N
TX1580065,S
OK1020418,S
ID5270011,N
TX1010016,B
TX1450007,N
LA1031008,S
OR4100410,N
TX0160001,N
TX2270011,N
OR4100411,N
OR4100414,N
TX0430036,N
TX0070002,N
MT0000258,N
ID2290018,N
TX1340001,N
OR4100418,N
TX0610003,B
WA5337400,N
WA5337550,N
MT0000259,N
UTAH22007,N
ID2310003,S
UTAH13005,N
TX1280001,N
TX1010017,N
TX0430044,S
OK2003605,S
UTAH29023,S
TX1260008,N
OR4100744,N
TX2200012,S
WA5338000,S
WY5600028,N
TX1410028,S
TX0790018,N
ID2290019,N
TX1280002,N
TX1130011,N
TX2200017,B
WA5338100,S
WA5338150,B
TX1750002,S
ID1280053,N
TX0420001,S
CA3110006,N
WA5314000,N
WA5314050,N
TX2200199,S
OK1021505,N
TX2290003,N
TX1680001,N
CO0121150,S
MT0000180,N
CA3610014,N
OR4100203,N
MT0000181,N
TX0450001,N
CA0610002,N
WA5314200,N
OK1011101,S
TX0470015,S
TX0570004,S
CA1910050,B
OK2005810,N
TX1160003,S
CA1910026,B
OR4100204,N
WA5314600,N
MT0000186,S
TX1700001,S
TX0150047,B
TX0600001,S
OR4100205,N
TX0570004,S
TX0140016,S
OR4100213,S
CA1610004,N
UTAH02005,N
TX0610213,S
OR4100379,S
CA5210001,N
CA3310037,SB
CA3710020,S
TX1780003,S
TX1750002,S
CO0142200,S
OR4100225,N
CA3010004,B
CA4910016,N
OR4100236,N
AZ0413025,N
ID2250013,N
TX0270013,N
TX1420001,N
ID3020002,N
OR4101243,N
CA1910128,S
TX1090021,N
WA5341650,S
OK1021509,N
CO0141188,N
ID2310001,N
TX0430044,S
TX0180013,N
TX2270008,B
OK2004204,N
CA0810001,S
TX1260053,N
OR4100246,N
CO0160100,N
TX1130001,B
TX0540015,S
TX0780001,N
TX2200034,B
TX2540001,N
TX0620001,N
ID2350003,N
CA1910030,B
TX1120001,N
CA4310018,B
OK2006061,N
TX1740001,N
MT0000193,N
CO0135476,S
TX1580065,S
TX1460004,N
TX0560001,N
OR4100248,N
TX0570004,S
ID1280059,N
TX2200047,B
CA3810001,S
TX0200011,N
WA5318100,N
CA5710001,N
OK1010822,S
ID6210004,N
OR4100252,N
TX1460002,N
WA5318250,N
TX1460037,N
TX0190004,S
TX0470015,S
TX0390019,SB
ID2290008,N
ID5160012,N
MT0000197,N
TX1010007,N
WA5318500,N
OK1020805,N
CA3710020,S
TX2330001,S
CA1510005,N
TX1150001,N
CO0143621,S
UTAH14001,N
NM3528616,N
TX0910003,S
TX0610002,N
CO0116001,S
OR4100254,N
TX1390002,S
TX0570004,S
OR4100257,N
TX1460008,N
TX1630006,N
OK1021401,S
TX0030001,N
TX0630001,N
ID5320008,N
TX0820001,N
MT0000201,N
TX0350001,N
CA5410002,N
CA4810009,N
OR4100259,N
TX1080002,N
ID4430019,N
CA4710001,N
CA2410002,N
AZ0402014,N
WY5600137,S
ID1090193,N
CA1910034,N
ID6030012,N
OR4100260,N
UTAH18027,S
ID7410004,N
TX1050013,B
TX1780003,S
OK2001902,N
CA1910186,N
CA0110010,S
TX0470015,S
ID7170003,N
UTAH07050,S
OR4100261,N
TX1710001,N
OK1010809,S
TX0570004,S
OR4100262,N
CA4710002,N
WA5320500,N
CO0134150,N
OK1010601,S
WA5377050,S
ID4010201,N
TX0450002,N
UTAH25142,B
TX1620001,N
OR4100513,S
TX0250015,N
TX1400002,N
TX2410001,N
ID1090038,N
TX2300033,N
CA3810001,S
TX1900011,N
WA5394350,S
TX0670019,S
OR4100270,N
TX0740007,N
TX1080003,N
ID5270006,N
TX0480001,N
CO0116001,S
WA5356820,N
TX1080004,N
OK1020723,S
WA5324050,S
TX1200001,N
TX2340009,N
CA3710010,S
TX2410002,S
CA1310004,B
TX1010241,B
AZ0407091,N
CA1910038,N
TX0710002,S
CA4010007,N
OK2000902,SB
CA1910087,S
TX2070001,N
TX2430002,S
NM3530827,N
OK2001610,N
OR4100273,N
OK2000501,N
CA3410029,N
UTAH25031,N
ID2180013,N
NV0000272,N
OR4100276,N
WA5322950,N
WA5323100,N
TX0150018,SB
AZ0411030,N
TX1080005,N
NV0000038,S
ID3230012,N
TX1420002,N
CO0103045,N
OK2002412,S
TX0700001,S
UTAH11004,N
OR4100278,N
UTAH27004,N
WA5323500,N
WA5323600,N
UTAH20011,N
WA5323650,N
OK2000502,N
UTAH09004,N
CA3910003,N
CA3710006,S
NM3501921,N
OR4100279,N
CA4710004,N
OK1020514,N
OR4100287,S
TX2200031,B
NM3521513,N
CA1210013,S
UTAH12004,N
TX1070020,N
CO0162321,S
WY5600150,S
WA5324050,S
TX2200010,N
WA5324200,S
CA5410003,N
TX0150216,N
CA4810003,S
ID5130001,N
TX0810001,N
OK2004404,N
OR4100296,N
UTAH20012,N
TX0240001,N
NV0000045,N
OR4100297,N
TX1280004,N
TX0570004,S
CA5410004,N
TX0430044,S
NM3510224,S
UTAH06004,B
TX1850002,N
TX0430044,S
TX0750001,N
CO0101055,SB
WA5341997,B
ID2250019,N
CA1210007,N
WA5324850,N
NV0000062,N
TX0700002,B
UTAH08004,S
WA5386800,S
ID5420021,N
CA5610002,N
UTAH14002,N
WA5325150,N
CA1010005,S
ID6060016,N
AZ0403008,N
CO0122500,S
OR4100299,N
TX2460005,B
TX2470001,N
TX0770001,B
TX1480003,N
CA3410014,N
CA3610041,N
OR4100305,N
TX2200012,S
WA5326000,N
TX0430044,S
TX1140011,N
MT0000215,N
MT0000216,N
CA2310001,N
CO0135291,S
CA4710003,N
TX1860001,N
TX2200012,S
CA1210006,N
OR4100307,N
CO0121275,B
UTAH20003,N
CA3010069,B
CA1010006,N
ID6210007,N
TX1980003,S
OK1011401,S
TX0860001,N
TX0200497,S
TX0660002,N
CA1010007,S
TX0840002,B
TX1850003,N
TX0430044,S
TX1170004,N
TX1750004,B
UTAH06017,B
ID3380005,N
TX2340010,N
CA3010010,B
TX0790133,N
TX0490001,N
TX1010009,B
TX0370020,N
NM3508317,S
CA3410011,N
TX0840003,S
TX1200002,N
OK2002416,B
ID4010066,N
CA3010062,B
TX0460027,N
OR4100311,S
TX0430044,S
UTAH02009,N
TX1740002,N
OR4100379,S
OR4100317,N
OR4100318,B
OK2000608,S
ID2290015,N
WA5327395,N
TX1490001,N
ID6040013,N
TX2460001,S
OR4100319,N
TX1550028,N
TX1440001,N
WA5327600,S
WY5600019,S
TX2300002,N
CA4310004,N
TX0920001,N
OR4100580,S
MT0000415,N
TX2130001,B
AZ0407093,N
CA1910043,B
CO0116001,S
OR4100323,N
MT0000229,N
CA1910044,B
TX0570085,B
ID4200022,N
OK1020418,S
CO0123314,N
AZ0404008,S
TX1260007,N
WA5328300,N
OR4101059,N
OR4100333,N
CO0130040,S
WA5328450,N
TX0830023,S
TX1670001,N
TX0880001,N
TX0730005,N
CA2710007,N
TX0890001,S
ID5240009,N
TX1750002,S
TX1870005,N
AZ0407094,S
TX1820007,S
TX1380009,S
TX0470015,S
ID6150010,N
TX1820001,S
TX2520001,S
TX1110001,S
WA5328700,B
CO0139321,N
TX0570048,B
TX2340003,N
ID3370010,N
OK2007103,SB
TX1260004,N
WA5328970,N
TX2460002,N
WA5329000,N
ID2250023,N
WA5380907,SB
TX0270049,N
NM3526133,N
OR4100342,N
UTAH23002,N
TX1130002,N
TX2200013,N
CA2910001,N
OR4100356,N
MT0000525,S
CO0162321,S
UTAH08005,N
WY5600050,S
CA2710008,N
ID3140041,N
TX1160004,S
TX2050011,S
OR4100657,S
TX0150514,N
CA0410004,N
TX1470002,N
OK1021614,S
CA4010004,N
TX1230012,N
TX2280001,N
TX0980004,N
CA4210003,B
CO0126325,N
UTAH20004,N
TX0910012,N
CA2410003,N
OK1020903,S
OK2007003,N
ID5240012,N
ID5070022,N
OK1020616,S
OR4100362,N
TX0950002,N
OR4100363,N
TX1430001,N
TX1020004,B
OR4100364,N
TX2200012,S
TX0470015,S
MT0000234,N
TX2210001,S
CA1610003,N
ID5420027,N
TX1460009,N
MT0000235,N
TX0140016,S
MT0000239,N
TX0310002,S
MT0000240,N
OK2005506,N
WA5331450,N
OR4100366,N
ID1280083,N
TX0350002,N
OK1020616,S
TX1380009,S
TX2200052,B
ID1280084,N
MT0000524,S
TX2500001,N
TX1270001,S
CA1910047,B
ID1280087,N
TX1050004,N
CA3810001,S
ID5270007,N
CA4910005,S
OK1011102,N
TX1980004,S
TX1990014,N
OK1020101,N
UTAH26006,N
TX0650013,S
MT0000241,N
OR4100368,N
UTAH04004,B
CA3310016,N
TX2020001,N
TX2370001,N
NV0000076,N
TX2010001,N
TX0390001,N
OK1020709,S
OR4100369,N
TX0590001,N
OR4100372,N
UTAH18157,SB
CA3610024,N
TX1550031,B
ID5340006,N
TX0970002,N
TX1080021,N
TX1480004,N
CA3610064,N
UTAH25014,N
TX0270099,N
TX0610213,S
UTAH27006,N
OR4100379,S
TX1090068,S
TX1012987,N
OR4100382,N
TX0840003,S
OK1011502,B
NM3521613,N
MT0004382,N
AZ0409015,N
OK1020803,S
TX2430001,S
OK2002901,N
ID5420030,N
CA1310005,N
CO0148005,N
ID3370012,N
OK1021306,N
TX1630002,N
TX0740003,S
UTAH02016,N
OR4100385,S
OK2007006,N
TX0190004,S
UTAH29006,N
ID1090052,N
WA5334350,N
TX1500015,S
ID4080024,N
TX1010013,S
TX0650004,N
OR4100389,N
TX1090002,N
TX0030023,N
TX1840006,N
ID1280100,N
TX1580065,S
CA5010008,N
OK1010314,S
TX1010014,SB
OR4100393,N
TX0030002,N
UTAH08006,S
CA3010053,B
TX0190004,S
WA5346500,N
OR4100473,N
UTAH25015,B
OK2001501,N
CA1610005,N
TX0150178,N
TX1450008,N
TX0740005,N
TX1100002,N
ID2350014,N
UTAH03009,N
MT0000271,S
TX0610004,N
OK2001409,N
MT0000274,N
TX1460003,N
TX2460013,B
WA5347150,N
CA3110004,B
OR4100483,N
TX0340004,N
UTAH25016,N
CA5410006,N
OK2002501,N
TX1110011,N
TX0430044,S
CA5110001,N
TX0150068,N
CA0110010,S
TX0200555,N
CA2410004,N
MT0000573,N
TX1500001,N
TX0280001,N
CA3910004,N
TX1070121,N
UTAH03010,N
CA3610013,N
TX1410002,N
CA1910073,B
CA4210006,N
OK2001007,N
TX1160018,S
TX1580065,S
CA1910065,B
WA5348000,N
OR4100490,N
CO0107485,S
TX0920004,S
WA5348100,N
NM3522812,S
TX1550036,B
TX0540002,N
CA4310001,B
CA2410005,N
TX0310004,N
OR4100491,N
TX0140161,S
CO0107487,N
TX1130003,B
CO0135485,S
NV0000161,S
NM3521813,N
OR4100492,N
CA4610001,N
TX0430044,S
TX1270003,S
TX0030004,S
TX0280018,S
TX1000035,N
TX2450003,N
WA5349150,S
WA5324050,S
CA1910079,B
OR4100493,N
TX0070004,N
WA5349650,N
ID7190032,N
CA2010002,N
OK1010820,S
TX1570001,N
OR4100500,N
TX1700020,S
ID6360006,N
TX1070002,N
OR4100504,N
MT0000284,N
OK2002802,S
TX0190008,B
CA3810001,S
CA1010027,N
OR4100699,N
TX0370039,N
NV0000190,S
TX1390002,S
TX1840049,B
WA5371850,S
WA5371900,N
ID2310006,N
ID7330022,N
TX2490007,B
CA3610038,B
TX0430044,S
ID5320005,N
UTAH21013,N
OR4100703,N
WA5372250,S
TX2200022,B
TX0790023,S
UTAH03018,N
TX0200035,B
OR4100706,S
WA5372400,N
TX1550040,N
CO0123676,N
ID7260032,N
ID2250053,N
TX2400022,N
CA1210012,N
TX2140018,S
TX0310006,N
NM3509623,N
CA4810004,N
TX1260022,N
CA3910007,N
ID7260034,N
WA5372700,N
UTAH03019,N
TX2200069,N
CA5010018,N
UTAH29015,B
CA3310031,S
UTAH18025,B
WY5600047,N
TX2200012,S
TX0410001,S
ID7260035,N
TX1550010,S
TX1780005,S
TX0760001,SB
WA5373401,N
WY5600050,S
OR4100708,N
TX1660002,N
ID6390019,N
TX2050011,S
TX0430044,S
CO0145600,N
OR4100712,N
CA4910014,N
TX2270001,S
TX2140007,N
MT0000318,N
UTAH07004,SB
TX1100004,N
TX1770001,N
TX1810139,N
TX0140161,S
OR4100720,N
CA1910092,N
TX0790003,N
CA3110008,S
WA5374400,S
TX1550042,N
NM3520203,N
TX2080001,S
TX2460003,S
MT0000321,N
TX0430044,S
TX1390002,S
UTAH29016,SB
WA5345027,N
WA5374700,N
TX0430044,S
OR4100723,N
NM3513214,N
TX2490017,S
ID5340017,N
TX0370003,S
TX2320001,N
TX0430044,S
CO0121450,N
CA3910005,B
UTAH20005,N
TX0200407,N
OR4100952,S
UTAH25018,N
TX0270026,N
TX1890001,N
AZ0411036,S
OK2004301,N
CA2710017,N
TX0730002,N
OK2006907,N
TX1450009,N
TX1020002,N
ID3370013,N
TX0280013,N
CA0710006,N
CA5810001,N
WA5351900,B
TX1600001,N
TX2050003,N
OK2006302,N
TX0190004,S
OR4100510,N
TX0700004,N
CA1910086,B
OK1020609,S
TX1080006,N
ID4430033,N
TX2310028,S
ID6030038,N
WA5352250,N
CA1510013,N
TX1550004,S
TX0430044,S
OR4100497,N
TX0270036,N
TX0790025,N
OK2002704,S
OR4100513,S
WA5353400,S
ID3140070,N
TX0430040,N
TX1640001,N
UTAH03011,N
CA1010021,N
CA3810001,S
CA2410009,N
TX1080007,S
WA5377050,S
ID4010097,N
TX0180002,B
OR4100518,N
TX1180002,N
AZ0407095,N
WA5354100,N
NV0000167,N
TX0430044,S
TX1470006,S
OK2005813,S
TX1970002,N
ID3140074,N
TX1650001,N
TX0700005,S
ID3440007,N
UTAH18017,B
TX1570003,N
UTAH26008,N
OK1020806,S
TX1660009,N
TX2000002,B
MT0000291,S
UTAH01003,N
OR4100520,N
CA3810001,S
OR4100012,S
UTAH03012,N
CA3810001,S
WA5354950,N
OR4100522,N
OR4100528,N
OK2002610,N
TX2500002,N
TX1820001,S
TX1820007,S
ID5340010,N
TX1080008,N
MT0000294,S
OR4100533,N
UTAH10003,N
TX2420004,N
CA5010010,B
OR4100534,N
UTAH12002,N
TX2380001,S
OR4100540,N
UTAH21011,S
WA5324050,S
CA1910090,N
TX0360017,N
CA4710007,N
CO0153600,N
CA1910117,B
CA2710004,N
WA5356000,N
TX1700022,N
UTAH19004,N
ID6040021,N
CO0143621,S
OR4100541,N
TX1550006,N
ID6120022,N
OK2001412,N
TX1070055,N
TX2090001,S
TX0180018,N
UTAH15008,S
CA4310006,N
NM3524230,N
OR4100542,N
UTAH20013,N
OK1020708,S
CA4010011,B
TX0400001,N
WA5356250,N
ID2290023,N
WA5356300,N
OR4100543,N
WA5356350,N
OR4100544,N
TX1090005,N
TX2010023,N
TX2250001,S
UTAH20007,N
CA4710008,N
OR4100546,N
TX1050062,N
ID4200032,N
CA4310007,B
WA5324050,S
WA5357300,N
ID1110021,N
TX0490002,N
WA5324050,S
TX0090001,N
ID1400017,N
TX1380009,S
TX1070027,N
TX0430044,S
UTAH18024,S
CA3310036,B
ID5420042,N
OK1021607,S
OK2000922,B
OR4100550,N
OR4100551,N
UTAH07050,S
TX1740003,S
ID3140080,N
CA2810013,N
WA5358200,N
TX1720003,N
TX0190004,S
TX1010152,B
TX1630009,N
TX0930001,N
TX0350003,N
TX1230006,N
CA3610032,N
TX0790001,N
OR4100554,N
UTAH12003,N
TX0430044,S
CA2910002,N
TX0190004,S
TX0460001,N
OK2007502,B
TX1530004,N
TX2010024,N
ID3020012,N
ID3380008,N
TX0370028,N
TX2360003,N
TX2490008,N
OR4100557,S
OK2004704,SB
TX2520001,S
WY5600256,S
ID7220047,N
OK2003604,S
CA5010013,N
OR4100566,N
CA3010023,B
TX1760001,N
ID2310005,N
UTAH03001,N
OK2005501,N
TX0890002,N
OK2001411,N
TX1690002,N
AZ0412004,N
TX0140031,N
TX1230039,N
WA5384870,S
CA3310025,SB
TX0620002,N
OK1020801,S
WA5360100,S
WA5360150,N
NV0000175,B
UTAH03015,N
UTAH29010,N
OR4100379,S
OR4100577,N
TX2200012,S
UTAH06019,B
CO0101115,N
CA1910191,B
ID3140083,N
OK1021503,S
OR4100579,N
WA5362650,SB
TX1700025,N
CA5010014,N
CA0110005,S
OR4100581,N
ID5160035,N
UTAH22010,N
OR4100582,N
WA5362750,N
TX1040005,B
WA5363008,S
CA3710014,B
TX2050011,S
TX1530001,N
UTAH29011,S
TX0500003,N
OK2001901,N
CA5610014,B
WA5363200,S
OK1020706,S
OK1020902,S
OK1020708,S
TX1400004,N
WA5363450,N
TX1720004,N
WA5363750,N
TX1870009,N
ID2290026,N
CA3610034,B
OR4100587,N
CA3010027,B
TX1810004,N
CA1010023,N
TX1250002,N
UTAH08008,N
TX0790037,N
TX2300003,N
OR4100591,S
UTAH25020,SB
CA1110001,N
ID2180024,N
CA0410005,N
WA5364400,N
WA5364850,S
CO0146588,N
TX2010002,N
TX0570004,S
OK1020418,S
CA5610007,SB
TX0200230,B
WA5365300,N
AZ0403017,N
OR4100611,N
TX1610004,N
TX0010001,S
TX0310002,S
CA1910102,N
CA3810001,S
WA5365800,N
TX0900003,N
UTAH09007,N
TX1700026,N
TX1840008,S
CA1910105,B
ID6040022,N
TX1390002,S
UTAH22011,N
ID7220051,N
TX0430044,S
CA1010025,N
ID3140089,N
UTAH11010,N
CA1910124,B
TX1010293,SB
WA5366400,N
WA5366450,N
CA5010017,N
TX2370005,N
TX1700503,N
ID5340014,N
OK1010808,S
OK1021301,S
OK1021209,S
ID3380009,N
UTAH25021,N
TX0200008,B
TX0820002,N
ID2350023,N
TX2200164,N
OR4100613,N
AZ0407096,N
OK2006012,N
CA3310029,B
OK1021206,N
UTAH02019,N
TX1790001,N
CA4910006,S
TX0950003,N
TX0390002,N
TX2270014,S
TX1080009,N
OR4100624,N
AZ0407025,N
OR4100513,S
CA1910042,N
OK2000909,N
ID2180027,S
TX0610005,N
OR4100626,N
ID1400041,S
TX1810009,N
TX2020002,N
CA4010008,B
CA0710008,N
TX0320001,B
CA3010035,B
CA0910001,S
TX0950004,N
TX0430044,S
UTAH25022,N
UTAH29014,S
CA0110008,B
TX0070003,N
MT0000306,B
ID1050021,N
CA0310004,B
ID6030043,N
TX1700060,N
CA2310013,N
TX2040024,N
TX0290001,N
MT0000308,N
WA5368400,N
CA1910126,S
OK1021202,S
OK2002702,S
MT0000310,N
WA5343296,N
TX1230009,N
CA5610050,S
TX0290005,S
TX1230010,N
WA5368900,B
OR4100670,N
NM3528522,S
CA5410010,N
OR4100657,S
TX2050011,S
CA3210003,B
TX0540015,S
ID1280147,N
OK1020104,S
TX0070005,N
ID2290030,N
WA5369150,N
CA3710015,N
WY5601198,S
OR4100672,N
OK2004101,N
OR4100673,N
TX2370029,N
TX1250003,N
AZ0413045,S
OR4100692,N
TX1890002,N
ID6210014,N
UTAH04007,N
ID1090107,N
TX0430044,S
OR4100682,N
TX1080234,N
WA5369750,N
UTAH03017,N
UTAH25006,B
OK1021602,S
CO0151500,N
WA5369880,N
OK2004701,N
WA5370050,SB
TX0650013,S
TX0340018,N
WA5370450,N
TX1160018,S
TX0230002,N
TX2500003,N
OR4100689,N
TX0540015,S
CA3610018,N
UTAH17005,N
TX0670019,S
TX2310027,S
ID1280152,N
NM3526704,S
TX0740036,N
WY5600045,S
WA5371500,N
TX2450001,N
CA5210004,N
MT0000314,N
TX0700031,B
CA4510005,N
CA3610037,S
OR4100693,S
WA5371650,SB
CA1910083,B
CA1010018,N
TX2480001,N
TX1330001,S
ID5070028,N
WA5338400,N
TX0920003,S
TX0140016,S
ID5420033,N
CA2710009,N
OK2003702,N
AZ0408020,N
CA1010019,N
TX1370005,N
TX0150010,N
TX1210002,N
WA5377050,S
WA5342650,N
OR4100443,N
OK2006704,N
ID2250032,N
TX1000001,N
OK1020606,N
TX2190002,N
TX0610007,N
ID4010085,N
TX1050002,N
CA1910054,B
TX0310003,N
OR4100453,N
TX0750003,N
TX2140006,N
CA3010018,B
CA1910218,SB
TX1080213,N
CO0145420,S
TX0840153,S
CA1910059,N
CA3010100,B
OR4101496,S
TX1010018,B
CA1910060,S
UTAH27009,N
CA1910062,B
TX2470004,N
TX1080023,N
TX1200013,N
WA5343500,S
TX1630004,N
TX1550008,S
CO0107473,S
